Tipo_Local,Local,Ano,Sexo,Faixa_Etaria,Taxa_Especifica,Taxa_Modificada,Taxa_Bruta,Taxa_Padronizada,Taxa_Padronizada_Por_Sexo,Taxa_Bruta_Por_Sexo,Taxa_Padronizada_Por_Faixa_Etaria,Taxa_Bruta_Por_Faixa_Etaria
UF,MA,2014,Feminino,De 20 a 24 anos,0.923,0.042,3.651,3.878,1.4058388072565464,1.322,4.8024262783946,4.786
UF,MA,2014,Feminino,De 25 a 49 anos,2.052,0.39,3.651,3.878,1.4058388072565464,1.322,5.988281170490247,5.978
UF,MA,2014,Feminino,De 50 a 69 anos,2.193,0.18,3.651,3.878,1.4058388072565464,1.322,4.674863223340526,4.707
UF,MA,2014,Feminino,De 70 ou mais,0.638,0.018,3.651,3.878,1.4058388072565464,1.322,3.225055512689887,3.455
UF,MA,2014,Masculino,De 0 a 14 anos,0.298,0.038,3.651,3.878,6.438221773607411,6.035,0.3033922534627642,0.303
UF,MA,2014,Masculino,De 15 a 19 anos,4.701,0.212,3.651,3.878,6.438221773607411,6.035,2.931810562806524,2.943
UF,MA,2014,Masculino,De 20 a 24 anos,8.675,0.39,3.651,3.878,6.438221773607411,6.035,4.8024262783946,4.786
UF,MA,2014,Masculino,De 25 a 49 anos,10.112,1.84,3.651,3.878,6.438221773607411,6.035,5.988281170490247,5.978
UF,MA,2014,Masculino,De 50 a 69 anos,7.469,0.545,3.651,3.878,6.438221773607411,6.035,4.674863223340526,4.707
UF,MA,2014,Masculino,De 70 ou mais,6.782,0.136,3.651,3.878,6.438221773607411,6.035,3.225055512689887,3.455
UF,MA,2015,Feminino,De 0 a 14 anos,0.209,0.025,4.048,4.255,1.7841063063484426,1.713,0.2049216388820103,0.205
UF,MA,2015,Feminino,De 15 a 19 anos,3.413,0.15,4.048,4.255,1.7841063063484426,1.713,4.89246581289278,4.903
UF,MA,2015,Feminino,De 20 a 24 anos,0.0,0.0,4.048,4.255,1.7841063063484426,1.713,4.481958429992522,4.472
UF,MA,2015,Feminino,De 25 a 49 anos,2.579,0.49,4.048,4.255,1.7841063063484426,1.713,5.890652930160592,5.877
UF,MA,2015,Feminino,De 50 a 69 anos,1.922,0.158,4.048,4.255,1.7841063063484426,1.713,5.563414558733701,5.601
UF,MA,2015,Feminino,De 70 ou mais,3.095,0.087,4.048,4.255,1.7841063063484426,1.713,6.468193638046661,6.743
UF,MA,2015,Masculino,De 0 a 14 anos,0.201,0.025,4.048,4.255,6.814353608380356,6.445,0.2049216388820103,0.205
UF,MA,2015,Masculino,De 15 a 19 anos,6.35,0.286,4.048,4.255,6.814353608380356,6.445,4.89246581289278,4.903
UF,MA,2015,Masculino,De 20 a 24 anos,8.956,0.403,4.048,4.255,6.814353608380356,6.445,4.481958429992522,4.472
UF,MA,2015,Masculino,De 25 a 49 anos,9.36,1.704,4.048,4.255,6.814353608380356,6.445,5.890652930160592,5.877
UF,MA,2015,Masculino,De 50 a 69 anos,9.663,0.705,4.048,4.255,6.814353608380356,6.445,5.563414558733701,5.601
UF,MA,2015,Masculino,De 70 ou mais,11.106,0.222,4.048,4.255,6.814353608380356,6.445,6.468193638046661,6.743
UF,MA,2016,Feminino,De 0 a 14 anos,0.424,0.051,4.083,4.269,1.747488618540627,1.702,0.3638441735096529,0.364
UF,MA,2016,Feminino,De 15 a 19 anos,2.598,0.114,4.083,4.269,1.747488618540627,1.702,3.403973885130558,3.41
UF,MA,2016,Feminino,De 20 a 24 anos,1.534,0.069,4.083,4.269,1.747488618540627,1.702,5.3648834057160295,5.365
UF,MA,2016,Feminino,De 25 a 49 anos,2.377,0.452,4.083,4.269,1.747488618540627,1.702,5.967025171746131,5.948
UF,MA,2016,Feminino,De 50 a 69 anos,2.494,0.205,4.083,4.269,1.747488618540627,1.702,5.764734456384888,5.792
UF,MA,2016,Feminino,De 70 ou mais,0.0,0.0,4.083,4.269,1.747488618540627,1.702,5.816664201220394,6.249
UF,MA,2016,Masculino,De 0 a 14 anos,0.306,0.039,4.083,4.269,6.883437176832857,6.531,0.3638441735096529,0.364
UF,MA,2016,Masculino,De 15 a 19 anos,4.198,0.189,4.083,4.269,6.883437176832857,6.531,3.403973885130558,3.41
UF,MA,2016,Masculino,De 20 a 24 anos,9.189,0.414,4.083,4.269,6.883437176832857,6.531,5.3648834057160295,5.365
UF,MA,2016,Masculino,De 25 a 49 anos,9.728,1.77,4.083,4.269,6.883437176832857,6.531,5.967025171746131,5.948
UF,MA,2016,Masculino,De 50 a 69 anos,9.447,0.69,4.083,4.269,6.883437176832857,6.531,5.764734456384888,5.792
UF,MA,2016,Masculino,De 70 ou mais,13.814,0.276,4.083,4.269,6.883437176832857,6.531,5.816664201220394,6.249
UF,MA,2017,Feminino,De 0 a 14 anos,0.321,0.039,4.504,4.685,1.6017958297848245,1.578,0.2618637637891503,0.262
UF,MA,2017,Feminino,De 15 a 19 anos,3.261,0.143,4.504,4.685,1.6017958297848245,1.578,5.088042050855334,5.104
UF,MA,2017,Feminino,De 20 a 24 anos,2.13,0.096,4.504,4.685,1.6017958297848245,1.578,4.846399102054423,4.853
UF,MA,2017,Feminino,De 25 a 49 anos,1.794,0.341,4.504,4.685,1.6017958297848245,1.578,6.292886121905231,6.264
UF,MA,2017,Feminino,De 50 a 69 anos,1.821,0.149,4.504,4.685,1.6017958297848245,1.578,6.788960102672344,6.819
UF,MA,2017,Feminino,De 70 ou mais,1.747,0.049,4.504,4.685,1.6017958297848245,1.578,7.018378249245556,7.374
UF,MA,2017,Masculino,De 0 a 14 anos,0.205,0.026,4.504,4.685,7.881188727287605,7.516,0.2618637637891503,0.262
UF,MA,2017,Masculino,De 15 a 19 anos,6.888,0.31,4.504,4.685,7.881188727287605,7.516,5.088042050855334,5.104
UF,MA,2017,Masculino,De 20 a 24 anos,7.558,0.34,4.504,4.685,7.881188727287605,7.516,4.846399102054423,4.853
UF,MA,2017,Masculino,De 25 a 49 anos,11.006,2.003,4.504,4.685,7.881188727287605,7.516,6.292886121905231,6.264
UF,MA,2017,Masculino,De 50 a 69 anos,12.382,0.904,4.504,4.685,7.881188727287605,7.516,6.788960102672344,6.819
UF,MA,2017,Masculino,De 70 ou mais,14.266,0.285,4.504,4.685,7.881188727287605,7.516,7.018378249245556,7.374
UF,MA,2018,Feminino,De 0 a 14 anos,0.0,0.0,4.307,4.479,1.8474022751588204,1.764,0.1060373890677304,0.106
UF,MA,2018,Feminino,De 15 a 19 anos,2.408,0.106,4.307,4.479,1.8474022751588204,1.764,3.980656543361001,3.995
UF,MA,2018,Feminino,De 20 a 24 anos,0.301,0.014,4.307,4.479,1.8474022751588204,1.764,4.4746861663842825,4.494
UF,MA,2018,Feminino,De 25 a 49 anos,2.383,0.453,4.307,4.479,1.8474022751588204,1.764,5.847513476855809,5.822
UF,MA,2018,Feminino,De 50 a 69 anos,3.545,0.291,4.307,4.479,1.8474022751588204,1.764,7.463013416831545,7.48
UF,MA,2018,Feminino,De 70 ou mais,2.823,0.079,4.307,4.479,1.8474022751588204,1.764,7.52256487258005,7.808
UF,MA,2018,Masculino,De 0 a 14 anos,0.208,0.026,4.307,4.479,7.203556358829645,6.93,0.1060373890677304,0.106
UF,MA,2018,Masculino,De 15 a 19 anos,5.53,0.249,4.307,4.479,7.203556358829645,6.93,3.980656543361001,3.995
UF,MA,2018,Masculino,De 20 a 24 anos,8.641,0.389,4.307,4.479,7.203556358829645,6.93,4.4746861663842825,4.494
UF,MA,2018,Masculino,De 25 a 49 anos,9.477,1.725,4.307,4.479,7.203556358829645,6.93,5.847513476855809,5.822
UF,MA,2018,Masculino,De 50 a 69 anos,11.874,0.867,4.307,4.479,7.203556358829645,6.93,7.463013416831545,7.48
